TG,TF,promoter,TFbs,coef,mse
MRPL42,KLF9,chr3:93466689-93471688,promoter,0.026514524138988044,0.2851719717075128
MRPL42,KLF9,chr3:93466714-93471713,promoter,0.026514524138988044,0.2851719717075128
MRPL42,TCF7L2,chr3:93466689-93471688,promoter,-0.011211936877220451,0.2851719717075128
MRPL42,TCF7L2,chr3:93466714-93471713,promoter,-0.011211936877220451,0.2851719717075128
MRPL42,ZNF143,chr3:93466689-93471688,promoter,0.049606772101915574,0.2851719717075128
MRPL42,ZNF143,chr3:93466714-93471713,promoter,0.049606772101915574,0.2851719717075128
MRPL42,TEAD1,chr3:93466689-93471688,promoter,0.004863417930833671,0.2851719717075128
MRPL42,TEAD1,chr3:93466714-93471713,promoter,0.004863417930833671,0.2851719717075128
MRPL42,FOXJ2,chr3:93466689-93471688,promoter,0.029792943426569733,0.2851719717075128
MRPL42,FOXJ2,chr3:93466714-93471713,promoter,0.029792943426569733,0.2851719717075128
MRPL42,NFYB,chr3:93466689-93471688,promoter,0.020769710211451308,0.2851719717075128
MRPL42,NFYB,chr3:93466714-93471713,promoter,0.020769710211451308,0.2851719717075128
MRPL42,FOXO1,chr3:93466689-93471688,promoter,-0.004041942221660825,0.2851719717075128
MRPL42,FOXO1,chr3:93466714-93471713,promoter,-0.004041942221660825,0.2851719717075128
MRPL42,MAX,chr3:93466689-93471688,promoter,0.019586134335926285,0.2851719717075128
MRPL42,MAX,chr3:93466714-93471713,promoter,0.019586134335926285,0.2851719717075128
MRPL42,ZNF410,chr3:93466689-93471688,promoter,-1.8409919377625135e-4,0.2851719717075128
MRPL42,ZNF410,chr3:93466714-93471713,promoter,-1.8409919377625135e-4,0.2851719717075128
MRPL42,TFAP4,chr3:93466689-93471688,promoter,0.015617200987092315,0.2851719717075128
MRPL42,TFAP4,chr3:93466714-93471713,promoter,0.015617200987092315,0.2851719717075128
MRPL42,CTCF,chr3:93466689-93471688,promoter,0.023296431388962816,0.2851719717075128
MRPL42,CTCF,chr3:93466714-93471713,promoter,0.023296431388962816,0.2851719717075128
MRPL42,RARA,chr3:93466689-93471688,promoter,0.01214918458210418,0.2851719717075128
MRPL42,RARA,chr3:93466714-93471713,promoter,0.01214918458210418,0.2851719717075128
MRPL42,HLF,chr3:93466689-93471688,promoter,0.04552284752768251,0.2851719717075128
MRPL42,HLF,chr3:93466714-93471713,promoter,0.04552284752768251,0.2851719717075128
MRPL42,MAFG,chr3:93466689-93471688,promoter,0.03559656718696072,0.2851719717075128
MRPL42,MAFG,chr3:93466714-93471713,promoter,0.03559656718696072,0.2851719717075128
MRPL42,FOXK2,chr3:93466689-93471688,promoter,0.010770648958492004,0.2851719717075128
MRPL42,FOXK2,chr3:93466714-93471713,promoter,0.010770648958492004,0.2851719717075128
MRPL42,MZF1,chr3:93466689-93471688,promoter,0.009599336102502225,0.2851719717075128
MRPL42,MZF1,chr3:93466714-93471713,promoter,0.009599336102502225,0.2851719717075128
MRPL42,ZNF343,chr3:93466689-93471688,promoter,0.0017822227183791567,0.2851719717075128
MRPL42,ZNF343,chr3:93466714-93471713,promoter,0.0017822227183791567,0.2851719717075128
MRPL42,ELK1,chr3:93466689-93471688,promoter,0.013013063900893138,0.2851719717075128
MRPL42,ELK1,chr3:93466714-93471713,promoter,0.013013063900893138,0.2851719717075128
MRPL42,ZNF75D,chr3:93466689-93471688,promoter,0.03913997465887396,0.2851719717075128
MRPL42,ZNF75D,chr3:93466714-93471713,promoter,0.03913997465887396,0.2851719717075128
MRPL42,EBF3,chr3:93466689-93471688,promoter,0.03752119042662183,0.2851719717075128
MRPL42,EBF3,chr3:93466714-93471713,promoter,0.03752119042662183,0.2851719717075128
PER1,MEF2D,chr7:8149936-8154935,promoter,0.024135567311679984,0.4692221731100606
PER1,NR1D2,chr7:8148333-8153332,promoter,0.016431580753296825,0.4692221731100606
PER1,NR1D2,chr7:8149936-8154935,promoter,0.016431580753296825,0.4692221731100606
PER1,FOXP1,chr7:8149936-8154935,promoter,0.007168265166845848,0.4692221731100606
PER1,ETV5,chr7:8149936-8154935,promoter,4.4448698216229107e-4,0.4692221731100606
PER1,NR3C2,chr7:8148333-8153332,promoter,-0.006427443575045655,0.4692221731100606
PER1,NR3C2,chr7:8149936-8154935,promoter,-0.006427443575045655,0.4692221731100606
PER1,MEF2C,chr7:8148333-8153332,promoter,0.006856148812297851,0.4692221731100606
PER1,MEF2C,chr7:8149936-8154935,promoter,0.006856148812297851,0.4692221731100606
PER1,RFX3,chr7:8149936-8154935,promoter,-0.0029068751512302715,0.4692221731100606
PER1,KLF13,chr7:8149936-8154935,promoter,0.0011789898337301644,0.4692221731100606
PER1,THRA,chr7:8148333-8153332,promoter,0.00695731791679793,0.4692221731100606
PER1,THRA,chr7:8149936-8154935,promoter,0.00695731791679793,0.4692221731100606
PER1,NR1D1,chr7:8148333-8153332,promoter,0.03781014899063771,0.4692221731100606
PER1,NR1D1,chr7:8149936-8154935,promoter,0.03781014899063771,0.4692221731100606
PER1,NFE2L1,chr7:8149936-8154935,promoter,0.018796669992368478,0.4692221731100606
PER1,MAFG,chr7:8148333-8153332,promoter,0.031091724336623067,0.4692221731100606
PER1,MAFG,chr7:8149936-8154935,promoter,0.031091724336623067,0.4692221731100606
PER1,NFIC,chr7:8149936-8154935,promoter,0.010537558405164975,0.4692221731100606
PER1,NFIX,chr7:8149936-8154935,promoter,0.03669774348833823,0.4692221731100606
PER1,ZNF382,chr7:8148333-8153332,promoter,0.007841148404282426,0.4692221731100606
PER1,ZNF382,chr7:8149936-8154935,promoter,0.007841148404282426,0.4692221731100606
PER1,ZNF331,chr7:8148333-8153332,promoter,0.009072069006977847,0.4692221731100606
PER1,ZNF331,chr7:8149936-8154935,promoter,0.009072069006977847,0.4692221731100606
PER1,ELK1,chr7:8148333-8153332,promoter,0.030094819088346738,0.4692221731100606
DRG2,MEF2D,chr7:18085421-18090420,promoter,0.013707360579143754,0.16241096396234
DRG2,MEF2D,chr7:18085425-18090424,promoter,0.013707360579143754,0.16241096396234
DRG2,MEF2D,chr7:18085441-18090440,promoter,0.013707360579143754,0.16241096396234
DRG2,MEF2D,chr7:18085449-18090448,promoter,0.013707360579143754,0.16241096396234
DRG2,MEF2D,chr7:18085468-18090467,promoter,0.013707360579143754,0.16241096396234
DRG2,MEF2D,chr7:18085474-18090473,promoter,0.013707360579143754,0.16241096396234
DRG2,MEF2D,chr7:18085479-18090478,promoter,0.013707360579143754,0.16241096396234
DRG2,MEF2D,chr7:18085507-18090506,promoter,0.013707360579143754,0.16241096396234
DRG2,THRB,chr7:18085421-18090420,promoter,-0.0022821711411581905,0.16241096396234
DRG2,THRB,chr7:18085425-18090424,promoter,-0.0022821711411581905,0.16241096396234
DRG2,THRB,chr7:18085441-18090440,promoter,-0.0022821711411581905,0.16241096396234
DRG2,THRB,chr7:18085449-18090448,promoter,-0.0022821711411581905,0.16241096396234
DRG2,THRB,chr7:18085468-18090467,promoter,-0.0022821711411581905,0.16241096396234
DRG2,THRB,chr7:18085474-18090473,promoter,-0.0022821711411581905,0.16241096396234
DRG2,THRB,chr7:18085479-18090478,promoter,-0.0022821711411581905,0.16241096396234
DRG2,THRB,chr7:18085507-18090506,promoter,-0.0022821711411581905,0.16241096396234
DRG2,FOXP1,chr7:18085441-18090440,promoter,4.1489609980052336e-4,0.16241096396234
DRG2,FOXP1,chr7:18085449-18090448,promoter,4.1489609980052336e-4,0.16241096396234
DRG2,FOXP1,chr7:18085468-18090467,promoter,4.1489609980052336e-4,0.16241096396234
DRG2,FOXP1,chr7:18085474-18090473,promoter,4.1489609980052336e-4,0.16241096396234
DRG2,FOXP1,chr7:18085479-18090478,promoter,4.1489609980052336e-4,0.16241096396234
DRG2,FOXP1,chr7:18085507-18090506,promoter,4.1489609980052336e-4,0.16241096396234
DRG2,MEF2C,chr7:18085421-18090420,promoter,0.0015606203631971796,0.16241096396234
DRG2,MEF2C,chr7:18085425-18090424,promoter,0.0015606203631971796,0.16241096396234
DRG2,MEF2C,chr7:18085441-18090440,promoter,0.0015606203631971796,0.16241096396234
DRG2,MEF2C,chr7:18085449-18090448,promoter,0.0015606203631971796,0.16241096396234
DRG2,MEF2C,chr7:18085468-18090467,promoter,0.0015606203631971796,0.16241096396234
DRG2,MEF2C,chr7:18085474-18090473,promoter,0.0015606203631971796,0.16241096396234
DRG2,MEF2C,chr7:18085479-18090478,promoter,0.0015606203631971796,0.16241096396234
DRG2,MEF2C,chr7:18085507-18090506,promoter,0.0015606203631971796,0.16241096396234
DRG2,NR2F1,chr7:18085421-18090420,promoter,0.0203284343668363,0.16241096396234
DRG2,NR2F1,chr7:18085425-18090424,promoter,0.0203284343668363,0.16241096396234
DRG2,NR2F1,chr7:18085441-18090440,promoter,0.0203284343668363,0.16241096396234
DRG2,NR2F1,chr7:18085449-18090448,promoter,0.0203284343668363,0.16241096396234
DRG2,NR2F1,chr7:18085468-18090467,promoter,0.0203284343668363,0.16241096396234
DRG2,NR2F1,chr7:18085474-18090473,promoter,0.0203284343668363,0.16241096396234
DRG2,NR2F1,chr7:18085479-18090478,promoter,0.0203284343668363,0.16241096396234
DRG2,NR2F1,chr7:18085507-18090506,promoter,0.0203284343668363,0.16241096396234
DRG2,NR3C1,chr7:18085421-18090420,promoter,0.015706464012894942,0.16241096396234
DRG2,NR3C1,chr7:18085425-18090424,promoter,0.015706464012894942,0.16241096396234
DRG2,NR3C1,chr7:18085441-18090440,promoter,0.015706464012894942,0.16241096396234
DRG2,NR3C1,chr7:18085449-18090448,promoter,0.015706464012894942,0.16241096396234
DRG2,NR3C1,chr7:18085468-18090467,promoter,0.015706464012894942,0.16241096396234
DRG2,NR3C1,chr7:18085474-18090473,promoter,0.015706464012894942,0.16241096396234
DRG2,NR3C1,chr7:18085479-18090478,promoter,0.015706464012894942,0.16241096396234
DRG2,NR3C1,chr7:18085507-18090506,promoter,0.015706464012894942,0.16241096396234
DRG2,BACH2,chr7:18085421-18090420,promoter,-0.0039332903982508905,0.16241096396234
DRG2,BACH2,chr7:18085425-18090424,promoter,-0.0039332903982508905,0.16241096396234
DRG2,BACH2,chr7:18085441-18090440,promoter,-0.0039332903982508905,0.16241096396234
DRG2,BACH2,chr7:18085449-18090448,promoter,-0.0039332903982508905,0.16241096396234
DRG2,BACH2,chr7:18085468-18090467,promoter,-0.0039332903982508905,0.16241096396234
DRG2,BACH2,chr7:18085474-18090473,promoter,-0.0039332903982508905,0.16241096396234
DRG2,BACH2,chr7:18085479-18090478,promoter,-0.0039332903982508905,0.16241096396234
DRG2,BACH2,chr7:18085507-18090506,promoter,-0.0039332903982508905,0.16241096396234
DRG2,ZNF680,chr7:18085421-18090420,promoter,0.0028147928771002674,0.16241096396234
DRG2,ZNF680,chr7:18085425-18090424,promoter,0.0028147928771002674,0.16241096396234
DRG2,ZNF680,chr7:18085441-18090440,promoter,0.0028147928771002674,0.16241096396234
DRG2,ZNF680,chr7:18085449-18090448,promoter,0.0028147928771002674,0.16241096396234
DRG2,ZNF680,chr7:18085468-18090467,promoter,0.0028147928771002674,0.16241096396234
DRG2,ZNF680,chr7:18085474-18090473,promoter,0.0028147928771002674,0.16241096396234
DRG2,ZNF680,chr7:18085479-18090478,promoter,0.0028147928771002674,0.16241096396234
DRG2,ZNF680,chr7:18085507-18090506,promoter,0.0028147928771002674,0.16241096396234
DRG2,GLIS3,chr7:18085421-18090420,promoter,0.0010372017168335992,0.16241096396234
DRG2,GLIS3,chr7:18085425-18090424,promoter,0.0010372017168335992,0.16241096396234
DRG2,GLIS3,chr7:18085441-18090440,promoter,0.0010372017168335992,0.16241096396234
DRG2,GLIS3,chr7:18085449-18090448,promoter,0.0010372017168335992,0.16241096396234
DRG2,GLIS3,chr7:18085468-18090467,promoter,0.0010372017168335992,0.16241096396234
DRG2,GLIS3,chr7:18085474-18090473,promoter,0.0010372017168335992,0.16241096396234
DRG2,GLIS3,chr7:18085479-18090478,promoter,0.0010372017168335992,0.16241096396234
DRG2,GLIS3,chr7:18085507-18090506,promoter,0.0010372017168335992,0.16241096396234
DRG2,NR6A1,chr7:18085421-18090420,promoter,0.013347770171915251,0.16241096396234
DRG2,NR6A1,chr7:18085425-18090424,promoter,0.013347770171915251,0.16241096396234
DRG2,NR6A1,chr7:18085441-18090440,promoter,0.013347770171915251,0.16241096396234
DRG2,NR6A1,chr7:18085449-18090448,promoter,0.013347770171915251,0.16241096396234
DRG2,NR6A1,chr7:18085468-18090467,promoter,0.013347770171915251,0.16241096396234
DRG2,NR6A1,chr7:18085474-18090473,promoter,0.013347770171915251,0.16241096396234
DRG2,NR6A1,chr7:18085479-18090478,promoter,0.013347770171915251,0.16241096396234
DRG2,NR6A1,chr7:18085507-18090506,promoter,0.013347770171915251,0.16241096396234
DRG2,CTCF,chr7:18085421-18090420,promoter,0.015297778952316614,0.16241096396234
DRG2,CTCF,chr7:18085425-18090424,promoter,0.015297778952316614,0.16241096396234
DRG2,CTCF,chr7:18085441-18090440,promoter,0.015297778952316614,0.16241096396234
DRG2,CTCF,chr7:18085449-18090448,promoter,0.015297778952316614,0.16241096396234
DRG2,CTCF,chr7:18085468-18090467,promoter,0.015297778952316614,0.16241096396234
DRG2,CTCF,chr7:18085474-18090473,promoter,0.015297778952316614,0.16241096396234
DRG2,CTCF,chr7:18085479-18090478,promoter,0.015297778952316614,0.16241096396234
DRG2,CTCF,chr7:18085507-18090506,promoter,0.015297778952316614,0.16241096396234
DRG2,ZNF675,chr7:18085421-18090420,promoter,0.014140512433742314,0.16241096396234
DRG2,ZNF675,chr7:18085425-18090424,promoter,0.014140512433742314,0.16241096396234
DRG2,ZNF675,chr7:18085441-18090440,promoter,0.014140512433742314,0.16241096396234
DRG2,ZNF675,chr7:18085449-18090448,promoter,0.014140512433742314,0.16241096396234
DRG2,ZNF675,chr7:18085468-18090467,promoter,0.014140512433742314,0.16241096396234
DRG2,ZNF675,chr7:18085474-18090473,promoter,0.014140512433742314,0.16241096396234
DRG2,ZNF675,chr7:18085479-18090478,promoter,0.014140512433742314,0.16241096396234
DRG2,ZNF675,chr7:18085507-18090506,promoter,0.014140512433742314,0.16241096396234
DRG2,ELK1,chr7:18085421-18090420,promoter,0.006277518150925577,0.16241096396234
DRG2,ELK1,chr7:18085425-18090424,promoter,0.006277518150925577,0.16241096396234
DRG2,ELK1,chr7:18085441-18090440,promoter,0.006277518150925577,0.16241096396234
DRG2,ELK1,chr7:18085449-18090448,promoter,0.006277518150925577,0.16241096396234
DRG2,ELK1,chr7:18085468-18090467,promoter,0.006277518150925577,0.16241096396234
DRG2,ELK1,chr7:18085474-18090473,promoter,0.006277518150925577,0.16241096396234
DRG2,ELK1,chr7:18085479-18090478,promoter,0.006277518150925577,0.16241096396234
DRG2,ELK1,chr7:18085507-18090506,promoter,0.006277518150925577,0.16241096396234
PTTG1IP,MEF2D,chr12:44871404-44876403,promoter,0.015346218984988308,0.14644121929693102
PTTG1IP,MEF2D,chr12:44871191-44876190,promoter,0.015346218984988308,0.14644121929693102
PTTG1IP,POU2F1,chr12:44871404-44876403,promoter,0.005385219502012882,0.14644121929693102
PTTG1IP,POU2F1,chr12:44871191-44876190,promoter,0.005385219502012882,0.14644121929693102
PTTG1IP,STAT1,chr12:44871404-44876403,promoter,7.817053362709207e-4,0.14644121929693102
PTTG1IP,STAT1,chr12:44871191-44876190,promoter,7.817053362709207e-4,0.14644121929693102
PTTG1IP,THRB,chr12:44871404-44876403,promoter,0.0011658291592878214,0.14644121929693102
PTTG1IP,THRB,chr12:44871191-44876190,promoter,0.0011658291592878214,0.14644121929693102
PTTG1IP,NR3C2,chr12:44871404-44876403,promoter,0.0012613712915620604,0.14644121929693102
PTTG1IP,NR3C2,chr12:44871191-44876190,promoter,0.0012613712915620604,0.14644121929693102
PTTG1IP,IRF2,chr12:44871404-44876403,promoter,0.0038907541344883286,0.14644121929693102
PTTG1IP,IRF2,chr12:44871191-44876190,promoter,0.0038907541344883286,0.14644121929693102
PTTG1IP,MEF2C,chr12:44871191-44876190,promoter,0.0050937388738381125,0.14644121929693102
PTTG1IP,ZNF76,chr12:44871404-44876403,promoter,0.00954190455893571,0.14644121929693102
PTTG1IP,ZNF76,chr12:44871191-44876190,promoter,0.00954190455893571,0.14644121929693102
PTTG1IP,ZNF282,chr12:44871404-44876403,promoter,0.019280934941102678,0.14644121929693102
PTTG1IP,ZNF282,chr12:44871191-44876190,promoter,0.019280934941102678,0.14644121929693102
PTTG1IP,HSF1,chr12:44871404-44876403,promoter,0.0215259702203171,0.14644121929693102
PTTG1IP,HSF1,chr12:44871191-44876190,promoter,0.0215259702203171,0.14644121929693102
PTTG1IP,RFX3,chr12:44871404-44876403,promoter,0.008310796694163321,0.14644121929693102
PTTG1IP,RFX3,chr12:44871191-44876190,promoter,0.008310796694163321,0.14644121929693102
PTTG1IP,NFIB,chr12:44871191-44876190,promoter,0.010227644224825146,0.14644121929693102
PTTG1IP,ONECUT2,chr12:44871404-44876403,promoter,-0.007253734674216586,0.14644121929693102
PTTG1IP,ONECUT2,chr12:44871191-44876190,promoter,-0.007253734674216586,0.14644121929693102
PTTG1IP,RFX1,chr12:44871404-44876403,promoter,0.012595687661556979,0.14644121929693102
PTTG1IP,RFX1,chr12:44871191-44876190,promoter,0.012595687661556979,0.14644121929693102
GCFC2,GLIS1,chr11:75663442-75668441,promoter,0.04909073588131586,0.47592209748805486
GCFC2,ATF6,chr11:75663442-75668441,promoter,0.06590023560743834,0.47592209748805486
GCFC2,POU2F1,chr11:75663442-75668441,promoter,0.03228983622212662,0.47592209748805486
GCFC2,NR2F1,chr11:75663442-75668441,promoter,0.003289689886393274,0.47592209748805486
GCFC2,ZNF354A,chr11:75663442-75668441,promoter,0.0037176591498272776,0.47592209748805486
GCFC2,ZSCAN31,chr11:75663442-75668441,promoter,0.03295988587425974,0.47592209748805486
GCFC2,PPARD,chr11:75663442-75668441,promoter,0.001890582747576407,0.47592209748805486
GCFC2,BACH2,chr11:75663442-75668441,promoter,0.01686834168393302,0.47592209748805486
GCFC2,HSF1,chr11:75663442-75668441,promoter,0.0075838594404398114,0.47592209748805486
GCFC2,RFX3,chr11:75663442-75668441,promoter,0.006671043298504683,0.47592209748805486
GCFC2,KLF9,chr11:75663442-75668441,promoter,0.046678298250901334,0.47592209748805486
GCFC2,PKNOX2,chr11:75663442-75668441,promoter,0.015585348821119234,0.47592209748805486
GCFC2,ZNF410,chr11:75663442-75668441,promoter,0.014675510798624239,0.47592209748805486
GCFC2,HSF4,chr11:75663442-75668441,promoter,0.030874991926602646,0.47592209748805486
GCFC2,CTCF,chr11:75663442-75668441,promoter,0.0011229583254720032,0.47592209748805486
GCFC2,THRA,chr11:75663442-75668441,promoter,0.0400379583959605,0.47592209748805486
GCFC2,NFE2L1,chr11:75663442-75668441,promoter,0.03380100835824133,0.47592209748805486
GCFC2,ZNF24,chr11:75663442-75668441,promoter,0.022946572350107688,0.47592209748805486
GCFC2,RFX2,chr11:75663442-75668441,promoter,0.021373526461797934,0.47592209748805486
GCFC2,RFX1,chr11:75663442-75668441,promoter,0.013629782240482393,0.47592209748805486
GCFC2,ZNF708,chr11:75663442-75668441,promoter,0.019325179486078592,0.47592209748805486
GCFC2,ZNF675,chr11:75663442-75668441,promoter,0.06529542161436742,0.47592209748805486
GCFC2,ZNF8,chr11:75663442-75668441,promoter,0.04220746182641494,0.47592209748805486
GCFC2,PKNOX1,chr11:75663442-75668441,promoter,0.05861027048048957,0.47592209748805486
RUBCNL,GLIS1,chr4:46385332-46390331,promoter,0.00222399018306295,0.06638671643751777
RUBCNL,MEF2D,chr4:46385001-46390000,promoter,0.0024050493519118393,0.06638671643751777
RUBCNL,MEF2D,chr4:46385671-46390670,promoter,0.0024050493519118393,0.06638671643751777
RUBCNL,MEF2D,chr4:46385332-46390331,promoter,0.0024050493519118393,0.06638671643751777
RUBCNL,POU2F1,chr4:46385671-46390670,promoter,-0.0027606952722878807,0.06638671643751777
RUBCNL,ZNF281,chr4:46385671-46390670,promoter,8.488727976537039e-4,0.06638671643751777
RUBCNL,ZNF281,chr4:46385332-46390331,promoter,8.488727976537039e-4,0.06638671643751777
RUBCNL,GLI2,chr4:46385001-46390000,promoter,-4.278405011274457e-4,0.06638671643751777
RUBCNL,GLI2,chr4:46385671-46390670,promoter,-4.278405011274457e-4,0.06638671643751777
RUBCNL,GLI2,chr4:46385332-46390331,promoter,-4.278405011274457e-4,0.06638671643751777
RUBCNL,STAT1,chr4:46385001-46390000,promoter,8.986821740983949e-4,0.06638671643751777
RUBCNL,STAT1,chr4:46385671-46390670,promoter,8.986821740983949e-4,0.06638671643751777
RUBCNL,STAT1,chr4:46385332-46390331,promoter,8.986821740983949e-4,0.06638671643751777
RUBCNL,FOXP1,chr4:46385001-46390000,promoter,-0.003915574026985079,0.06638671643751777
RUBCNL,FOXP1,chr4:46385671-46390670,promoter,-0.003915574026985079,0.06638671643751777
RUBCNL,FOXP1,chr4:46385332-46390331,promoter,-0.003915574026985079,0.06638671643751777
RUBCNL,ZNF148,chr4:46385671-46390670,promoter,0.0014995250852099596,0.06638671643751777
RUBCNL,ZNF148,chr4:46385332-46390331,promoter,0.0014995250852099596,0.06638671643751777
RUBCNL,SOX2,chr4:46385671-46390670,promoter,-6.239815172714438e-4,0.06638671643751777
RUBCNL,ETV5,chr4:46385001-46390000,promoter,6.615608670870951e-4,0.06638671643751777
RUBCNL,ETV5,chr4:46385671-46390670,promoter,6.615608670870951e-4,0.06638671643751777
RUBCNL,ETV5,chr4:46385332-46390331,promoter,6.615608670870951e-4,0.06638671643751777
RUBCNL,REST,chr4:46385001-46390000,promoter,5.570561483294306e-4,0.06638671643751777
RUBCNL,REST,chr4:46385671-46390670,promoter,5.570561483294306e-4,0.06638671643751777
RUBCNL,REST,chr4:46385332-46390331,promoter,5.570561483294306e-4,0.06638671643751777
RUBCNL,NR3C2,chr4:46385001-46390000,promoter,0.012741876417919707,0.06638671643751777
RUBCNL,NR3C2,chr4:46385671-46390670,promoter,0.012741876417919707,0.06638671643751777
RUBCNL,NR3C2,chr4:46385332-46390331,promoter,0.012741876417919707,0.06638671643751777
RUBCNL,IRF2,chr4:46385001-46390000,promoter,-0.001313456834738259,0.06638671643751777
RUBCNL,IRF2,chr4:46385671-46390670,promoter,-0.001313456834738259,0.06638671643751777
RUBCNL,IRF2,chr4:46385332-46390331,promoter,-0.001313456834738259,0.06638671643751777
RUBCNL,MEF2C,chr4:46385001-46390000,promoter,2.2278468281975998e-4,0.06638671643751777
RUBCNL,MEF2C,chr4:46385671-46390670,promoter,2.2278468281975998e-4,0.06638671643751777
RUBCNL,MEF2C,chr4:46385332-46390331,promoter,2.2278468281975998e-4,0.06638671643751777
RUBCNL,EGR1,chr4:46385001-46390000,promoter,0.00412670097286772,0.06638671643751777
RUBCNL,EGR1,chr4:46385671-46390670,promoter,0.00412670097286772,0.06638671643751777
RUBCNL,EGR1,chr4:46385332-46390331,promoter,0.00412670097286772,0.06638671643751777
RUBCNL,ZNF454,chr4:46385671-46390670,promoter,3.8809603942997344e-4,0.06638671643751777
RUBCNL,ZNF454,chr4:46385332-46390331,promoter,3.8809603942997344e-4,0.06638671643751777
RUBCNL,RREB1,chr4:46385001-46390000,promoter,0.0015374982213513493,0.06638671643751777
RUBCNL,RREB1,chr4:46385671-46390670,promoter,0.0015374982213513493,0.06638671643751777
RUBCNL,RREB1,chr4:46385332-46390331,promoter,0.0015374982213513493,0.06638671643751777
RUBCNL,E2F3,chr4:46385001-46390000,promoter,0.013246118785255032,0.06638671643751777
RUBCNL,SOX4,chr4:46385671-46390670,promoter,0.0022662535854163614,0.06638671643751777
RUBCNL,ZSCAN31,chr4:46385001-46390000,promoter,-0.006652140436538662,0.06638671643751777
RUBCNL,NFYA,chr4:46385001-46390000,promoter,0.001572299109950763,0.06638671643751777
RUBCNL,NFYA,chr4:46385671-46390670,promoter,0.001572299109950763,0.06638671643751777
RUBCNL,NFYA,chr4:46385332-46390331,promoter,0.001572299109950763,0.06638671643751777
RUBCNL,SRF,chr4:46385671-46390670,promoter,-7.992689191319783e-4,0.06638671643751777
RUBCNL,HSF2,chr4:46385001-46390000,promoter,2.6956477618281753e-4,0.06638671643751777
RUBCNL,HSF2,chr4:46385332-46390331,promoter,2.6956477618281753e-4,0.06638671643751777
RUBCNL,SP4,chr4:46385001-46390000,promoter,-4.664737131588903e-4,0.06638671643751777
RUBCNL,SP4,chr4:46385671-46390670,promoter,-4.664737131588903e-4,0.06638671643751777
RUBCNL,SP4,chr4:46385332-46390331,promoter,-4.664737131588903e-4,0.06638671643751777
RUBCNL,GLI3,chr4:46385001-46390000,promoter,7.377679471729664e-4,0.06638671643751777
RUBCNL,GLI3,chr4:46385671-46390670,promoter,7.377679471729664e-4,0.06638671643751777
RUBCNL,GLI3,chr4:46385332-46390331,promoter,7.377679471729664e-4,0.06638671643751777
RUBCNL,ZNF282,chr4:46385001-46390000,promoter,6.658843125070766e-4,0.06638671643751777
RUBCNL,ZNF282,chr4:46385671-46390670,promoter,6.658843125070766e-4,0.06638671643751777
RUBCNL,ZNF282,chr4:46385332-46390331,promoter,6.658843125070766e-4,0.06638671643751777
RUBCNL,EGR3,chr4:46385671-46390670,promoter,8.364130613960431e-4,0.06638671643751777
RUBCNL,EGR3,chr4:46385332-46390331,promoter,8.364130613960431e-4,0.06638671643751777
RUBCNL,PLAG1,chr4:46385671-46390670,promoter,7.923261293815972e-4,0.06638671643751777
RUBCNL,PLAG1,chr4:46385332-46390331,promoter,7.923261293815972e-4,0.06638671643751777
RUBCNL,HSF1,chr4:46385001-46390000,promoter,4.474675240563364e-4,0.06638671643751777
RUBCNL,HSF1,chr4:46385671-46390670,promoter,4.474675240563364e-4,0.06638671643751777
RUBCNL,HSF1,chr4:46385332-46390331,promoter,4.474675240563364e-4,0.06638671643751777
RUBCNL,ZNF16,chr4:46385001-46390000,promoter,0.002252657231975838,0.06638671643751777
RUBCNL,ZNF16,chr4:46385671-46390670,promoter,0.002252657231975838,0.06638671643751777
RUBCNL,ZNF16,chr4:46385332-46390331,promoter,0.002252657231975838,0.06638671643751777
RUBCNL,NFIB,chr4:46385001-46390000,promoter,0.0047650233002692055,0.06638671643751777
RUBCNL,NFIB,chr4:46385671-46390670,promoter,0.0047650233002692055,0.06638671643751777
RUBCNL,NFIB,chr4:46385332-46390331,promoter,0.0047650233002692055,0.06638671643751777
RUBCNL,KLF9,chr4:46385001-46390000,promoter,0.0034299794922176955,0.06638671643751777
RUBCNL,KLF9,chr4:46385671-46390670,promoter,0.0034299794922176955,0.06638671643751777
RUBCNL,KLF9,chr4:46385332-46390331,promoter,0.0034299794922176955,0.06638671643751777
RUBCNL,NR6A1,chr4:46385001-46390000,promoter,0.0045224233699036635,0.06638671643751777
RUBCNL,NR6A1,chr4:46385671-46390670,promoter,0.0045224233699036635,0.06638671643751777
RUBCNL,NR6A1,chr4:46385332-46390331,promoter,0.0045224233699036635,0.06638671643751777
RUBCNL,FLI1,chr4:46385001-46390000,promoter,0.002064600636422958,0.06638671643751777
RUBCNL,FLI1,chr4:46385671-46390670,promoter,0.002064600636422958,0.06638671643751777
RUBCNL,FLI1,chr4:46385332-46390331,promoter,0.002064600636422958,0.06638671643751777
RUBCNL,ZNF740,chr4:46385001-46390000,promoter,0.002613845914856571,0.06638671643751777
RUBCNL,ZNF740,chr4:46385671-46390670,promoter,0.002613845914856571,0.06638671643751777
RUBCNL,ZNF740,chr4:46385332-46390331,promoter,0.002613845914856571,0.06638671643751777
RUBCNL,STAT2,chr4:46385001-46390000,promoter,5.482007741254371e-4,0.06638671643751777
RUBCNL,STAT2,chr4:46385671-46390670,promoter,5.482007741254371e-4,0.06638671643751777
